date,algorithm,chosen_treatment,chosen_condition,num_subgroups,delta,epsilon,status,dataset_percentage,run_time_seconds
2026-02-17 14:08:18,FPGrowth,{'Educational attainment': 20},{'Sex': 2},2340,90,17500,NOT Homogeneous,0.9,27.015333347022533
2026-02-17 14:08:22,FPGrowth,{'Educational attainment': 21},{'Sex': 1},14,90,17500,NOT Homogeneous,0.9,4.06507820636034
2026-02-17 14:08:27,FPGrowth,{'Educational attainment': 20},{'Sex': 1},116,90,17500,NOT Homogeneous,0.9,5.0259516183286905
2026-02-17 14:08:32,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,90,17500,NOT Homogeneous,0.9,4.746305225417018
2026-02-17 14:08:37,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},13,90,17500,NOT Homogeneous,0.9,4.4860919415950775
2026-02-17 14:08:42,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},18,90,17500,NOT Homogeneous,0.9,4.598181538283825
2026-02-17 14:08:47,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},107,90,17500,NOT Homogeneous,0.9,5.361212098971009
2026-02-17 14:08:54,RW,{'Public health coverage': 2},{'With a disability': 2},343,90,17500,NOT Homogeneous,0.9,6.791911466047168
2026-02-17 14:09:02,RW,{'Public health coverage': 2},{'With a disability': 2},455,90,17500,NOT Homogeneous,0.9,8.394029960036278
2026-02-17 14:09:07,RW,{'Public health coverage': 2},{'With a disability': 2},92,90,17500,NOT Homogeneous,0.9,5.093697868287563
2026-02-17 14:09:13,RW,{'Private health insurance coverage': 2},{'With a disability': 2},65,90,17500,NOT Homogeneous,0.9,4.919989848509431
2026-02-17 14:09:17,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,90,17500,NOT Homogeneous,0.9,4.408070461824536
2026-02-17 14:09:22,RW,{'Private health insurance coverage': 2},{'With a disability': 2},14,90,17500,NOT Homogeneous,0.9,4.511249611154199
2026-02-17 14:09:31,RW,{'Educational attainment': 20},{'With a disability': 2},711,90,17500,NOT Homogeneous,0.9,9.481945918872952
2026-02-17 14:09:38,RW,{'Educational attainment': 20},{'With a disability': 2},287,90,17500,NOT Homogeneous,0.9,6.462238265201449
2026-02-17 14:09:50,RW,{'Educational attainment': 20},{'With a disability': 2},1047,90,17500,NOT Homogeneous,0.9,12.5411526132375
2026-02-17 14:09:58,RW,{'Educational attainment': 21},{'With a disability': 2},425,90,17500,NOT Homogeneous,0.9,7.429322324693203
2026-02-17 14:10:04,RW,{'Educational attainment': 21},{'With a disability': 2},288,90,17500,NOT Homogeneous,0.9,6.439544450491667
2026-02-17 14:10:10,RW,{'Educational attainment': 21},{'With a disability': 2},196,90,17500,NOT Homogeneous,0.9,5.698693636804819
2026-02-17 14:10:15,RW,{'Educational attainment': 22},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.424668123945594
2026-02-17 14:10:19,RW,{'Educational attainment': 22},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.394713992252946
2026-02-17 14:10:24,RW,{'Educational attainment': 22},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.435150895267725
2026-02-17 14:10:30,RW,{'Educational attainment': 20},{'Sex': 2},519,90,17500,NOT Homogeneous,0.9,5.998632363975048
2026-02-17 14:10:35,RW,{'Educational attainment': 20},{'Sex': 2},411,90,17500,NOT Homogeneous,0.9,5.373975329101086
2026-02-17 14:10:42,RW,{'Educational attainment': 20},{'Sex': 2},672,90,17500,NOT Homogeneous,0.9,7.012503817677498
2026-02-17 14:10:46,RW,{'Educational attainment': 21},{'Sex': 1},273,90,17500,NOT Homogeneous,0.9,4.1449015866965055
2026-02-17 14:10:52,RW,{'Educational attainment': 21},{'Sex': 1},436,90,17500,NOT Homogeneous,0.9,5.2210150975733995
2026-02-17 14:10:55,RW,{'Educational attainment': 21},{'Sex': 1},184,90,17500,NOT Homogeneous,0.9,3.7101508788764477
2026-02-17 14:11:00,RW,{'Educational attainment': 20},{'Sex': 1},278,90,17500,NOT Homogeneous,0.9,4.3159266747534275
2026-02-17 14:11:05,RW,{'Educational attainment': 20},{'Sex': 1},534,90,17500,NOT Homogeneous,0.9,5.740023551508784
2026-02-17 14:11:09,RW,{'Educational attainment': 20},{'Sex': 1},209,90,17500,NOT Homogeneous,0.9,4.017815480008721
2026-02-17 14:11:13,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},43,90,17500,NOT Homogeneous,0.9,3.0838373005390167
2026-02-17 14:11:15,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},1,90,17500,NOT Homogeneous,0.9,2.7848002333194017
2026-02-17 14:11:18,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},15,90,17500,NOT Homogeneous,0.9,2.9309118147939444
2026-02-17 14:11:27,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},10,90,17500,NOT Homogeneous,0.9,8.252788200974464
2026-02-17 14:11:35,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},43,90,17500,NOT Homogeneous,0.9,8.201073987409472
2026-02-17 14:11:43,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},4,90,17500,NOT Homogeneous,0.9,7.622069479897618
2026-02-17 14:11:59,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},716,90,17500,NOT Homogeneous,0.9,15.673954799771309
2026-02-17 14:12:06,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},37,90,17500,NOT Homogeneous,0.9,7.226044576615095
2026-02-17 14:12:14,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},17,90,17500,NOT Homogeneous,0.9,7.043211502954364
2026-02-17 14:12:19,FPGrowth,{'Educational attainment': 20},{'Sex': 2},92,90,17500,NOT Homogeneous,0.9,5.132535140961409
2026-02-17 14:12:23,FPGrowth,{'Educational attainment': 21},{'Sex': 1},4,90,17500,NOT Homogeneous,0.9,4.047056220471859
2026-02-17 14:12:27,FPGrowth,{'Educational attainment': 20},{'Sex': 1},10,90,17500,NOT Homogeneous,0.9,4.093628568574786
2026-02-17 14:12:32,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},10,90,17500,NOT Homogeneous,0.9,4.683791248127818
2026-02-17 14:12:37,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},39,90,17500,NOT Homogeneous,0.9,4.760093219578266
2026-02-17 14:12:42,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},27,90,17500,NOT Homogeneous,0.9,4.5460685938596725
2026-02-17 14:12:46,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},9,90,17500,NOT Homogeneous,0.9,4.53614710830152
2026-02-17 14:12:52,RW,{'Public health coverage': 2},{'With a disability': 2},86,90,17500,NOT Homogeneous,0.9,4.975098572671413
2026-02-17 14:12:58,RW,{'Public health coverage': 2},{'With a disability': 2},214,90,17500,NOT Homogeneous,0.9,6.012038415297866
2026-02-17 14:13:02,RW,{'Public health coverage': 2},{'With a disability': 2},22,90,17500,NOT Homogeneous,0.9,4.724264374002814
2026-02-17 14:13:07,RW,{'Private health insurance coverage': 2},{'With a disability': 2},39,90,17500,NOT Homogeneous,0.9,4.560952739790082
2026-02-17 14:13:11,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,90,17500,NOT Homogeneous,0.9,4.362285183742642
2026-02-17 14:13:16,RW,{'Private health insurance coverage': 2},{'With a disability': 2},47,90,17500,NOT Homogeneous,0.9,4.655400471761823
2026-02-17 14:13:29,RW,{'Educational attainment': 20},{'With a disability': 2},1175,90,17500,NOT Homogeneous,0.9,12.787396159023046
2026-02-17 14:13:35,RW,{'Educational attainment': 20},{'With a disability': 2},264,90,17500,NOT Homogeneous,0.9,6.1503937896341085
2026-02-17 14:13:46,RW,{'Educational attainment': 20},{'With a disability': 2},923,90,17500,NOT Homogeneous,0.9,10.58651264384389
2026-02-17 14:13:58,RW,{'Educational attainment': 21},{'With a disability': 2},927,90,17500,NOT Homogeneous,0.9,11.610919268801808
2026-02-17 14:14:03,RW,{'Educational attainment': 21},{'With a disability': 2},88,90,17500,NOT Homogeneous,0.9,4.919357314705849
2026-02-17 14:14:13,RW,{'Educational attainment': 21},{'With a disability': 2},839,90,17500,NOT Homogeneous,0.9,10.27823648788035
2026-02-17 14:14:18,RW,{'Educational attainment': 22},{'With a disability': 2},37,90,17500,NOT Homogeneous,0.9,4.504361465573311
2026-02-17 14:14:22,RW,{'Educational attainment': 22},{'With a disability': 2},16,90,17500,NOT Homogeneous,0.9,4.383526552468538
2026-02-17 14:14:26,RW,{'Educational attainment': 22},{'With a disability': 2},1,90,17500,NOT Homogeneous,0.9,4.34689749032259
2026-02-17 14:14:33,RW,{'Educational attainment': 20},{'Sex': 2},541,90,17500,NOT Homogeneous,0.9,6.028042934834957
2026-02-17 14:14:36,RW,{'Educational attainment': 20},{'Sex': 2},109,90,17500,NOT Homogeneous,0.9,3.455894660204649
2026-02-17 14:14:40,RW,{'Educational attainment': 20},{'Sex': 2},198,90,17500,NOT Homogeneous,0.9,3.9283198453485966
2026-02-17 14:14:43,RW,{'Educational attainment': 21},{'Sex': 1},101,90,17500,NOT Homogeneous,0.9,3.231874817982316
2026-02-17 14:14:46,RW,{'Educational attainment': 21},{'Sex': 1},32,90,17500,NOT Homogeneous,0.9,2.8450100645422935
2026-02-17 14:14:49,RW,{'Educational attainment': 21},{'Sex': 1},93,90,17500,NOT Homogeneous,0.9,3.1530277840793133
2026-02-17 14:14:52,RW,{'Educational attainment': 20},{'Sex': 1},15,90,17500,NOT Homogeneous,0.9,2.7558705620467663
2026-02-17 14:14:57,RW,{'Educational attainment': 20},{'Sex': 1},470,90,17500,NOT Homogeneous,0.9,5.296018591150641
2026-02-17 14:15:00,RW,{'Educational attainment': 20},{'Sex': 1},54,90,17500,NOT Homogeneous,0.9,2.980186026543379
2026-02-17 14:15:03,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},1,90,17500,NOT Homogeneous,0.9,2.7786379028111696
2026-02-17 14:15:06,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},24,90,17500,NOT Homogeneous,0.9,3.080516891553998
2026-02-17 14:15:09,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,90,17500,NOT Homogeneous,0.9,2.906369812786579
2026-02-17 14:15:17,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},4,90,17500,NOT Homogeneous,0.9,7.786383111029863
2026-02-17 14:15:26,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},29,90,17500,NOT Homogeneous,0.9,7.962245486676693
2026-02-17 14:15:34,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},28,90,17500,NOT Homogeneous,0.9,7.965635612607002
2026-02-17 14:15:41,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},59,90,17500,NOT Homogeneous,0.9,7.478059740737081
2026-02-17 14:15:53,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},390,90,17500,NOT Homogeneous,0.9,11.434702005237341
2026-02-17 14:16:00,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},14,90,17500,NOT Homogeneous,0.9,6.960860464721918
2026-02-17 14:16:11,FPGrowth,{'Educational attainment': 20},{'Sex': 2},619,90,17500,NOT Homogeneous,0.9,10.195029569789767
2026-02-17 14:16:15,FPGrowth,{'Educational attainment': 21},{'Sex': 1},54,90,17500,NOT Homogeneous,0.9,4.435915106907487
2026-02-17 14:16:20,FPGrowth,{'Educational attainment': 20},{'Sex': 1},14,90,17500,NOT Homogeneous,0.9,4.316158689558506
2026-02-17 14:16:24,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},10,90,17500,NOT Homogeneous,0.9,4.666656348854303
2026-02-17 14:16:30,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},64,100,17500,NOT Homogeneous,1.0,5.315268503502011
2026-02-17 14:16:35,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},15,100,17500,NOT Homogeneous,1.0,4.980607524514198
2026-02-17 14:16:43,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},312,100,17500,NOT Homogeneous,1.0,7.732544329017401
2026-02-17 14:16:48,RW,{'Public health coverage': 2},{'With a disability': 2},17,100,17500,NOT Homogeneous,1.0,5.0154511742293835
2026-02-17 14:16:53,RW,{'Public health coverage': 2},{'With a disability': 2},73,100,17500,NOT Homogeneous,1.0,5.487225521355867
2026-02-17 14:17:02,RW,{'Public health coverage': 2},{'With a disability': 2},473,100,17500,NOT Homogeneous,1.0,9.15730376727879
2026-02-17 14:17:08,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,4.867462135851383
2026-02-17 14:17:12,RW,{'Private health insurance coverage': 2},{'With a disability': 2},14,100,17500,NOT Homogeneous,1.0,4.85114105977118
2026-02-17 14:17:17,RW,{'Private health insurance coverage': 2},{'With a disability': 2},34,100,17500,NOT Homogeneous,1.0,5.006170202046633
2026-02-17 14:17:31,RW,{'Educational attainment': 20},{'With a disability': 2},1130,100,17500,NOT Homogeneous,1.0,13.166993502527475
2026-02-17 14:17:43,RW,{'Educational attainment': 20},{'With a disability': 2},852,100,17500,NOT Homogeneous,1.0,11.737759433686733
2026-02-17 14:17:48,RW,{'Educational attainment': 20},{'With a disability': 2},46,100,17500,NOT Homogeneous,1.0,5.22605811432004
2026-02-17 14:17:53,RW,{'Educational attainment': 21},{'With a disability': 2},41,100,17500,NOT Homogeneous,1.0,5.19094742834568
2026-02-17 14:18:01,RW,{'Educational attainment': 21},{'With a disability': 2},426,100,17500,NOT Homogeneous,1.0,7.8040901981294155
2026-02-17 14:18:06,RW,{'Educational attainment': 21},{'With a disability': 2},88,100,17500,NOT Homogeneous,1.0,5.367777543142438
2026-02-17 14:18:12,RW,{'Educational attainment': 22},{'With a disability': 2},44,100,17500,NOT Homogeneous,1.0,5.050627622753382
2026-02-17 14:18:17,RW,{'Educational attainment': 22},{'With a disability': 2},9,100,17500,NOT Homogeneous,1.0,4.803934821859002
2026-02-17 14:18:22,RW,{'Educational attainment': 22},{'With a disability': 2},54,100,17500,NOT Homogeneous,1.0,5.103701954707503
2026-02-17 14:18:26,RW,{'Educational attainment': 20},{'Sex': 2},131,100,17500,NOT Homogeneous,1.0,3.796543788164854
2026-02-17 14:18:30,RW,{'Educational attainment': 20},{'Sex': 2},169,100,17500,NOT Homogeneous,1.0,4.1503558196127415
2026-02-17 14:18:39,RW,{'Educational attainment': 20},{'Sex': 2},918,100,17500,NOT Homogeneous,1.0,9.035204473882914
2026-02-17 14:18:43,RW,{'Educational attainment': 21},{'Sex': 1},282,100,17500,NOT Homogeneous,1.0,4.531323989853263
2026-02-17 14:18:48,RW,{'Educational attainment': 21},{'Sex': 1},259,100,17500,NOT Homogeneous,1.0,4.329383984208107
2026-02-17 14:18:52,RW,{'Educational attainment': 21},{'Sex': 1},221,100,17500,NOT Homogeneous,1.0,4.475392229855061
2026-02-17 14:18:56,RW,{'Educational attainment': 20},{'Sex': 1},127,100,17500,NOT Homogeneous,1.0,3.6902365908026695
2026-02-17 14:19:01,RW,{'Educational attainment': 20},{'Sex': 1},260,100,17500,NOT Homogeneous,1.0,4.5419833194464445
2026-02-17 14:19:04,RW,{'Educational attainment': 20},{'Sex': 1},42,100,17500,NOT Homogeneous,1.0,3.137387292459607
2026-02-17 14:19:07,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},67,100,17500,NOT Homogeneous,1.0,3.572670314460993
2026-02-17 14:19:11,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,100,17500,NOT Homogeneous,1.0,3.2303890995681286
2026-02-17 14:19:14,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,100,17500,NOT Homogeneous,1.0,3.0980076994746923
2026-02-17 14:19:23,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},9,100,17500,NOT Homogeneous,1.0,8.453107168897986
2026-02-17 14:19:31,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},15,100,17500,NOT Homogeneous,1.0,8.600977543741465
2026-02-17 14:19:40,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},10,100,17500,NOT Homogeneous,1.0,8.483614556491375
2026-02-17 14:19:52,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},302,100,17500,NOT Homogeneous,1.0,11.567038400098681
2026-02-17 14:20:01,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},104,100,17500,NOT Homogeneous,1.0,8.68357253819704
2026-02-17 14:20:09,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,7.722741955891252
2026-02-17 14:20:24,FPGrowth,{'Educational attainment': 20},{'Sex': 2},1131,100,17500,NOT Homogeneous,1.0,15.281173966825008
2026-02-17 14:20:31,FPGrowth,{'Educational attainment': 21},{'Sex': 1},253,100,17500,NOT Homogeneous,1.0,6.8517104126513
2026-02-17 14:20:37,FPGrowth,{'Educational attainment': 20},{'Sex': 1},100,100,17500,NOT Homogeneous,1.0,5.35674662142992
2026-02-17 14:20:42,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},2,100,17500,NOT Homogeneous,1.0,5.039049342274666
2026-02-17 14:20:47,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},38,100,17500,NOT Homogeneous,1.0,5.234050719067454
2026-02-17 14:20:52,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},14,100,17500,NOT Homogeneous,1.0,4.956730408594012
2026-02-17 14:20:57,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},51,100,17500,NOT Homogeneous,1.0,5.12614631280303
2026-02-17 14:21:05,RW,{'Public health coverage': 2},{'With a disability': 2},305,100,17500,NOT Homogeneous,1.0,7.436578242108226
2026-02-17 14:21:11,RW,{'Public health coverage': 2},{'With a disability': 2},115,100,17500,NOT Homogeneous,1.0,5.641807110980153
2026-02-17 14:21:16,RW,{'Public health coverage': 2},{'With a disability': 2},25,100,17500,NOT Homogeneous,1.0,5.087049568071961
2026-02-17 14:21:21,RW,{'Private health insurance coverage': 2},{'With a disability': 2},27,100,17500,NOT Homogeneous,1.0,5.01133431866765
2026-02-17 14:21:26,RW,{'Private health insurance coverage': 2},{'With a disability': 2},15,100,17500,NOT Homogeneous,1.0,4.855371801182628
2026-02-17 14:21:31,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,4.85474244132638
2026-02-17 14:21:37,RW,{'Educational attainment': 20},{'With a disability': 2},131,100,17500,NOT Homogeneous,1.0,5.759377725422382
2026-02-17 14:21:46,RW,{'Educational attainment': 20},{'With a disability': 2},579,100,17500,NOT Homogeneous,1.0,8.935224626213312
2026-02-17 14:21:54,RW,{'Educational attainment': 20},{'With a disability': 2},480,100,17500,NOT Homogeneous,1.0,8.31978153064847
2026-02-17 14:22:02,RW,{'Educational attainment': 21},{'With a disability': 2},410,100,17500,NOT Homogeneous,1.0,8.137239983305335
2026-02-17 14:22:16,RW,{'Educational attainment': 21},{'With a disability': 2},958,100,17500,NOT Homogeneous,1.0,13.23582868091762
2026-02-17 14:22:30,RW,{'Educational attainment': 21},{'With a disability': 2},1206,100,17500,NOT Homogeneous,1.0,14.228643534705043
2026-02-17 14:22:35,RW,{'Educational attainment': 22},{'With a disability': 2},32,100,17500,NOT Homogeneous,1.0,4.874414388090372
2026-02-17 14:22:40,RW,{'Educational attainment': 22},{'With a disability': 2},38,100,17500,NOT Homogeneous,1.0,5.263548159971833
2026-02-17 14:22:45,RW,{'Educational attainment': 22},{'With a disability': 2},41,100,17500,NOT Homogeneous,1.0,4.998458219692111
2026-02-17 14:22:54,RW,{'Educational attainment': 20},{'Sex': 2},893,100,17500,NOT Homogeneous,1.0,8.811076804995537
2026-02-17 14:22:59,RW,{'Educational attainment': 20},{'Sex': 2},336,100,17500,NOT Homogeneous,1.0,5.125898675993085
2026-02-17 14:23:03,RW,{'Educational attainment': 20},{'Sex': 2},129,100,17500,NOT Homogeneous,1.0,3.841178424656391
2026-02-17 14:23:07,RW,{'Educational attainment': 21},{'Sex': 1},38,100,17500,NOT Homogeneous,1.0,3.1254289485514164
2026-02-17 14:23:10,RW,{'Educational attainment': 21},{'Sex': 1},29,100,17500,NOT Homogeneous,1.0,3.059434447437525
2026-02-17 14:23:13,RW,{'Educational attainment': 21},{'Sex': 1},153,100,17500,NOT Homogeneous,1.0,3.7808248326182365
2026-02-17 14:23:18,RW,{'Educational attainment': 20},{'Sex': 1},250,100,17500,NOT Homogeneous,1.0,4.310242837294936
2026-02-17 14:23:21,RW,{'Educational attainment': 20},{'Sex': 1},37,100,17500,NOT Homogeneous,1.0,3.225747924298048
2026-02-17 14:23:25,RW,{'Educational attainment': 20},{'Sex': 1},89,100,17500,NOT Homogeneous,1.0,3.4469314347952604
2026-02-17 14:23:28,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,100,17500,NOT Homogeneous,1.0,3.0874296613037586
2026-02-17 14:23:31,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},9,100,17500,NOT Homogeneous,1.0,3.0860105827450752
2026-02-17 14:23:34,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},17,100,17500,NOT Homogeneous,1.0,3.1159662380814552
2026-02-17 14:23:43,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},2,100,17500,NOT Homogeneous,1.0,8.415716020390391
2026-02-17 14:23:51,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},5,100,17500,NOT Homogeneous,1.0,8.451427904888988
2026-02-17 14:24:00,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},24,100,17500,NOT Homogeneous,1.0,8.704835349693894
2026-02-17 14:24:11,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},216,100,17500,NOT Homogeneous,1.0,10.9772031288594
2026-02-17 14:24:23,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},256,100,17500,NOT Homogeneous,1.0,11.279118472710252
2026-02-17 14:24:31,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},8,100,17500,NOT Homogeneous,1.0,7.656940905377269
2026-02-17 14:24:53,FPGrowth,{'Educational attainment': 20},{'Sex': 2},1760,100,17500,NOT Homogeneous,1.0,21.81189551576972
2026-02-17 14:25:00,FPGrowth,{'Educational attainment': 21},{'Sex': 1},320,100,17500,NOT Homogeneous,1.0,7.2685636151582
2026-02-17 14:25:07,FPGrowth,{'Educational attainment': 20},{'Sex': 1},193,100,17500,NOT Homogeneous,1.0,6.169422646984458
2026-02-17 14:25:12,FPGrowth,{'Insurance through a current or former employer or union': 1},{'Sex': 1},17,100,17500,NOT Homogeneous,1.0,5.167299451306462
2026-02-17 14:25:17,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},36,100,17500,NOT Homogeneous,1.0,5.313003286719322
2026-02-17 14:25:22,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},1,100,17500,NOT Homogeneous,1.0,4.9169704634696245
2026-02-17 14:25:27,RW,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},9,100,17500,NOT Homogeneous,1.0,4.945894710719585
2026-02-17 14:25:33,RW,{'Public health coverage': 2},{'With a disability': 2},78,100,17500,NOT Homogeneous,1.0,5.325884250923991
2026-02-17 14:25:40,RW,{'Public health coverage': 2},{'With a disability': 2},208,100,17500,NOT Homogeneous,1.0,7.225392760708928
2026-02-17 14:25:45,RW,{'Public health coverage': 2},{'With a disability': 2},26,100,17500,NOT Homogeneous,1.0,5.075822092592716
2026-02-17 14:25:51,RW,{'Private health insurance coverage': 2},{'With a disability': 2},85,100,17500,NOT Homogeneous,1.0,5.427974933758378
2026-02-17 14:25:56,RW,{'Private health insurance coverage': 2},{'With a disability': 2},80,100,17500,NOT Homogeneous,1.0,5.45562051795423
2026-02-17 14:26:01,RW,{'Private health insurance coverage': 2},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,4.855246964842081
2026-02-17 14:26:12,RW,{'Educational attainment': 20},{'With a disability': 2},812,100,17500,NOT Homogeneous,1.0,10.637039104476571
2026-02-17 14:26:20,RW,{'Educational attainment': 20},{'With a disability': 2},433,100,17500,NOT Homogeneous,1.0,7.861911211162806
2026-02-17 14:26:27,RW,{'Educational attainment': 20},{'With a disability': 2},346,100,17500,NOT Homogeneous,1.0,7.121534330770373
2026-02-17 14:26:34,RW,{'Educational attainment': 21},{'With a disability': 2},260,100,17500,NOT Homogeneous,1.0,6.661262763664126
2026-02-17 14:26:40,RW,{'Educational attainment': 21},{'With a disability': 2},122,100,17500,NOT Homogeneous,1.0,5.621593847870827
2026-02-17 14:26:46,RW,{'Educational attainment': 21},{'With a disability': 2},296,100,17500,NOT Homogeneous,1.0,6.8990200106054544
2026-02-17 14:26:52,RW,{'Educational attainment': 22},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,4.90441975928843
2026-02-17 14:26:57,RW,{'Educational attainment': 22},{'With a disability': 2},61,100,17500,NOT Homogeneous,1.0,5.131820615381002
2026-02-17 14:27:02,RW,{'Educational attainment': 22},{'With a disability': 2},9,100,17500,NOT Homogeneous,1.0,4.824961150065064
2026-02-17 14:27:08,RW,{'Educational attainment': 20},{'Sex': 2},384,100,17500,NOT Homogeneous,1.0,5.847375957295299
2026-02-17 14:27:13,RW,{'Educational attainment': 20},{'Sex': 2},366,100,17500,NOT Homogeneous,1.0,5.247342053800821
2026-02-17 14:27:18,RW,{'Educational attainment': 20},{'Sex': 2},402,100,17500,NOT Homogeneous,1.0,5.532549429684877
2026-02-17 14:27:21,RW,{'Educational attainment': 21},{'Sex': 1},19,100,17500,NOT Homogeneous,1.0,2.9455134011805058
2026-02-17 14:27:26,RW,{'Educational attainment': 21},{'Sex': 1},362,100,17500,NOT Homogeneous,1.0,5.032595593482256
2026-02-17 14:27:32,RW,{'Educational attainment': 21},{'Sex': 1},400,100,17500,NOT Homogeneous,1.0,5.273755183443427
2026-02-17 14:27:36,RW,{'Educational attainment': 20},{'Sex': 1},175,100,17500,NOT Homogeneous,1.0,3.916593873873353
2026-02-17 14:27:39,RW,{'Educational attainment': 20},{'Sex': 1},109,100,17500,NOT Homogeneous,1.0,3.4679776541888714
2026-02-17 14:27:42,RW,{'Educational attainment': 20},{'Sex': 1},38,100,17500,NOT Homogeneous,1.0,3.140334729105234
2026-02-17 14:27:46,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},1,100,17500,NOT Homogeneous,1.0,3.038692105561495
2026-02-17 14:27:49,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},55,100,17500,NOT Homogeneous,1.0,3.489291023463011
2026-02-17 14:27:52,RW,{'Insurance through a current or former employer or union': 1},{'Sex': 1},48,100,17500,NOT Homogeneous,1.0,3.3831859342753887
2026-02-17 14:28:01,FPGrowth,{'Insurance through a current or former employer or union': 1},{'With a disability': 2},5,100,17500,NOT Homogeneous,1.0,8.392169963568449
2026-02-17 14:28:10,FPGrowth,{'Public health coverage': 2},{'With a disability': 2},9,100,17500,NOT Homogeneous,1.0,8.478640722110868
2026-02-17 14:28:19,FPGrowth,{'Private health insurance coverage': 2},{'With a disability': 2},16,100,17500,NOT Homogeneous,1.0,8.63044379837811
2026-02-17 14:28:29,FPGrowth,{'Educational attainment': 20},{'With a disability': 2},182,100,17500,NOT Homogeneous,1.0,9.918478958308697
2026-02-17 14:28:37,FPGrowth,{'Educational attainment': 21},{'With a disability': 2},58,100,17500,NOT Homogeneous,1.0,8.232654243707657
2026-02-17 14:28:45,FPGrowth,{'Educational attainment': 22},{'With a disability': 2},3,100,17500,NOT Homogeneous,1.0,7.47173997014761
