condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
RaceEthnicity,Hispanic or Latino/Latina,UndergradMajor,Mathematics or statistics,4.866045581346387,13761.457257909058
RaceEthnicity,Hispanic or Latino/Latina,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",4.866045581346387,205072.32473184305
RaceEthnicity,Hispanic or Latino/Latina,UndergradMajor,I never declared a major,4.866045581346387,-73726.91633275773
RaceEthnicity,Hispanic or Latino/Latina,Hobby,Yes,4.866045581346387,-1987999.568587507
RaceEthnicity,Hispanic or Latino/Latina,Hobby,No,4.866045581346387,-1108949.995574272
RaceEthnicity,South Asian,Exercise,Daily or almost every day,9.10574240749513,-3341.9638028226263
RaceEthnicity,South Asian,Exercise,1 - 2 times per week,9.10574240749513,-384.6942993999146
RaceEthnicity,South Asian,Exercise,I don't typically exercise,9.10574240749513,5148.456961325277
RaceEthnicity,South Asian,Exercise,3 - 4 times per week,9.10574240749513,2719.2092112904566
RaceEthnicity,South Asian,HoursComputer,5 - 8 hours,9.10574240749513,-775.0647748643578
RaceEthnicity,South Asian,HoursComputer,9 - 12 hours,9.10574240749513,2056.66991950838
RaceEthnicity,South Asian,HoursComputer,Over 12 hours,9.10574240749513,-2256.158769002177
RaceEthnicity,South Asian,HoursComputer,1 - 4 hours,9.10574240749513,12910.698376453365
RaceEthnicity,South Asian,HoursComputer,Less than 1 hour,9.10574240749513,-33582.39647261284
RaceEthnicity,South Asian,DevType,Database administrator,9.10574240749513,-18992.204980907605
RaceEthnicity,South Asian,DevType,Back-end developer,9.10574240749513,-1131.5411580763448
RaceEthnicity,South Asian,DevType,Mobile developer,9.10574240749513,4126.596538369473
RaceEthnicity,South Asian,DevType,Front-end developer,9.10574240749513,5228.30305910575
RaceEthnicity,South Asian,DevType,Full-stack developer,9.10574240749513,13160.663385903106
RaceEthnicity,South Asian,DevType,Designer,9.10574240749513,-17147.161093892635
RaceEthnicity,South Asian,DevType,Embedded applications or devices developer,9.10574240749513,-22022.802150942945
RaceEthnicity,South Asian,DevType,Engineering manager,9.10574240749513,3913.6164441338424
RaceEthnicity,South Asian,DevType,Data scientist or machine learning specialist,9.10574240749513,21227.402711681185
RaceEthnicity,South Asian,DevType,Desktop or enterprise applications developer,9.10574240749513,-20218.38342773122
RaceEthnicity,South Asian,DevType,"C-suite executive (CEO, CTO, etc.)",9.10574240749513,19729.139717533664
RaceEthnicity,South Asian,DevType,QA or test developer,9.10574240749513,-10502.39104622745
RaceEthnicity,South Asian,DevType,System administrator,9.10574240749513,-13684.86650982007
RaceEthnicity,South Asian,DevType,Data or business analyst,9.10574240749513,-25483.671459781566
RaceEthnicity,South Asian,DevType,DevOps specialist,9.10574240749513,29875.60346683621
RaceEthnicity,South Asian,DevType,Educator or academic researcher,9.10574240749513,17760.069399368505
RaceEthnicity,South Asian,DevType,Student,9.10574240749513,-40453.504657002195
RaceEthnicity,South Asian,DevType,Game or graphics developer,9.10574240749513,-28136.673014110245
RaceEthnicity,South Asian,DevType,Product manager,9.10574240749513,-29191.722574091495
RaceEthnicity,South Asian,DevType,Marketing or sales professional,9.10574240749513,-44808.87777794659
RaceEthnicity,South Asian,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",9.10574240749513,121.08640773058687
RaceEthnicity,South Asian,FormalEducation,Some college/university study without earning a degree,9.10574240749513,-17709.62057052806
RaceEthnicity,South Asian,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",9.10574240749513,-28492.33076609768
RaceEthnicity,South Asian,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",9.10574240749513,-239.39018899177336
RaceEthnicity,South Asian,FormalEducation,Associate degree,9.10574240749513,-16787.72916805427
RaceEthnicity,South Asian,FormalEducation,"Professional degree (JD, MD, etc.)",9.10574240749513,-46522.56731460657
RaceEthnicity,South Asian,FormalEducation,Primary/elementary school,9.10574240749513,-88761.59763897723
RaceEthnicity,South Asian,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",9.10574240749513,138549.39238749727
RaceEthnicity,South Asian,FormalEducation,I never completed any formal education,9.10574240749513,191242.05847337435
RaceEthnicity,South Asian,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",9.10574240749513,20182.71334234788
RaceEthnicity,South Asian,UndergradMajor,"Computer science, computer engineering, or software engineering",9.10574240749513,8664.502929832739
RaceEthnicity,South Asian,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",9.10574240749513,-8794.064325489351
RaceEthnicity,South Asian,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",9.10574240749513,-67372.32339041245
RaceEthnicity,South Asian,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",9.10574240749513,-3834.2741090411955
RaceEthnicity,South Asian,UndergradMajor,"Information systems, information technology, or system administration",9.10574240749513,-15165.330558927955
RaceEthnicity,South Asian,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",9.10574240749513,-18322.2155423585
RaceEthnicity,South Asian,UndergradMajor,Web development or web design,9.10574240749513,-4778.268968873032
RaceEthnicity,South Asian,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",9.10574240749513,-31155.862057643088
RaceEthnicity,South Asian,UndergradMajor,Mathematics or statistics,9.10574240749513,86144.52863906068
RaceEthnicity,South Asian,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",9.10574240749513,-81517.37756016325
RaceEthnicity,South Asian,UndergradMajor,I never declared a major,9.10574240749513,-48306.88304751064
RaceEthnicity,South Asian,Hobby,Yes,9.10574240749513,0.0
RaceEthnicity,South Asian,Hobby,No,9.10574240749513,3.1955232315045945e+19
RaceEthnicity,East Asian,Exercise,Daily or almost every day,3.4291278488341495,-25728.701231899402
RaceEthnicity,East Asian,Exercise,1 - 2 times per week,3.4291278488341495,23679.750748210783
RaceEthnicity,East Asian,Exercise,I don't typically exercise,3.4291278488341495,-14310.572434708114
RaceEthnicity,East Asian,Exercise,3 - 4 times per week,3.4291278488341495,8753.38917471229
RaceEthnicity,East Asian,HoursComputer,5 - 8 hours,3.4291278488341495,32523.714948888515
RaceEthnicity,East Asian,HoursComputer,9 - 12 hours,3.4291278488341495,5889.995176638484
RaceEthnicity,East Asian,HoursComputer,Over 12 hours,3.4291278488341495,-10497.637274926223
RaceEthnicity,East Asian,HoursComputer,1 - 4 hours,3.4291278488341495,-52928.91124041531
RaceEthnicity,East Asian,HoursComputer,Less than 1 hour,3.4291278488341495,-95091.86276060605
RaceEthnicity,East Asian,DevType,Database administrator,3.4291278488341495,145079.9498340184
RaceEthnicity,East Asian,DevType,Back-end developer,3.4291278488341495,25167.829034901904
RaceEthnicity,East Asian,DevType,Mobile developer,3.4291278488341495,-38178.1725339918
RaceEthnicity,East Asian,DevType,Front-end developer,3.4291278488341495,-10398.627844360975
RaceEthnicity,East Asian,DevType,Full-stack developer,3.4291278488341495,-31077.562235295532
RaceEthnicity,East Asian,DevType,Designer,3.4291278488341495,-20188.594528915408
RaceEthnicity,East Asian,DevType,Embedded applications or devices developer,3.4291278488341495,134478.61842976563
RaceEthnicity,East Asian,DevType,Engineering manager,3.4291278488341495,60948.37468890098
RaceEthnicity,East Asian,DevType,Data scientist or machine learning specialist,3.4291278488341495,-25306.130853727977
RaceEthnicity,East Asian,DevType,Desktop or enterprise applications developer,3.4291278488341495,33514.20155876563
RaceEthnicity,East Asian,DevType,"C-suite executive (CEO, CTO, etc.)",3.4291278488341495,61540.43428963376
RaceEthnicity,East Asian,DevType,QA or test developer,3.4291278488341495,-55955.50160773381
RaceEthnicity,East Asian,DevType,System administrator,3.4291278488341495,-64317.47301585512
RaceEthnicity,East Asian,DevType,Data or business analyst,3.4291278488341495,-24208.13179466593
RaceEthnicity,East Asian,DevType,DevOps specialist,3.4291278488341495,124876.33460728121
RaceEthnicity,East Asian,DevType,Educator or academic researcher,3.4291278488341495,19999.08651541095
RaceEthnicity,East Asian,DevType,Student,3.4291278488341495,-95746.80041084776
RaceEthnicity,East Asian,DevType,Game or graphics developer,3.4291278488341495,-41061.1450533227
RaceEthnicity,East Asian,DevType,Product manager,3.4291278488341495,48264.69956697627
RaceEthnicity,East Asian,DevType,Marketing or sales professional,3.4291278488341495,-86548.52258482647
RaceEthnicity,East Asian,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",3.4291278488341495,-13698.165071290916
RaceEthnicity,East Asian,FormalEducation,Some college/university study without earning a degree,3.4291278488341495,-27252.206807966395
RaceEthnicity,East Asian,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3.4291278488341495,-19987.248544918228
RaceEthnicity,East Asian,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",3.4291278488341495,26839.341216237543
RaceEthnicity,East Asian,FormalEducation,Associate degree,3.4291278488341495,-35265.85565587862
RaceEthnicity,East Asian,FormalEducation,"Professional degree (JD, MD, etc.)",3.4291278488341495,-17051.429243690134
RaceEthnicity,East Asian,FormalEducation,Primary/elementary school,3.4291278488341495,-96244.31060247315
RaceEthnicity,East Asian,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",3.4291278488341495,32975.469599279146
RaceEthnicity,East Asian,FormalEducation,I never completed any formal education,3.4291278488341495,-32371.55453833891
RaceEthnicity,East Asian,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",3.4291278488341495,6147.156849577045
RaceEthnicity,East Asian,UndergradMajor,"Computer science, computer engineering, or software engineering",3.4291278488341495,21262.38215655042
RaceEthnicity,East Asian,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",3.4291278488341495,-22681.95491987897
RaceEthnicity,East Asian,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",3.4291278488341495,-16199.085262140721
RaceEthnicity,East Asian,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",3.4291278488341495,-33960.90814557784
RaceEthnicity,East Asian,UndergradMajor,"Information systems, information technology, or system administration",3.4291278488341495,25578.903280326827
RaceEthnicity,East Asian,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",3.4291278488341495,-5436.071774258393
RaceEthnicity,East Asian,UndergradMajor,Web development or web design,3.4291278488341495,-19764.03060697105
RaceEthnicity,East Asian,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",3.4291278488341495,-21748.55076486633
RaceEthnicity,East Asian,UndergradMajor,Mathematics or statistics,3.4291278488341495,-4362.221232278546
RaceEthnicity,East Asian,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",3.4291278488341495,-79044.63351252973
RaceEthnicity,East Asian,UndergradMajor,I never declared a major,3.4291278488341495,304492.80066559935
RaceEthnicity,East Asian,Hobby,Yes,3.4291278488341495,-1.8632977413518324e+19
RaceEthnicity,East Asian,Hobby,No,3.4291278488341495,-49689.431109558456
RaceEthnicity,Middle Eastern,Exercise,Daily or almost every day,2.650139481025317,14230.525407328056
RaceEthnicity,Middle Eastern,Exercise,1 - 2 times per week,2.650139481025317,9611.489219809231
RaceEthnicity,Middle Eastern,Exercise,I don't typically exercise,2.650139481025317,-19893.86145825023
RaceEthnicity,Middle Eastern,Exercise,3 - 4 times per week,2.650139481025317,-31377.43337703087
RaceEthnicity,Middle Eastern,HoursComputer,5 - 8 hours,2.650139481025317,67962.5578181654
RaceEthnicity,Middle Eastern,HoursComputer,9 - 12 hours,2.650139481025317,30118.182709968085
RaceEthnicity,Middle Eastern,HoursComputer,Over 12 hours,2.650139481025317,-16494.5161193417
RaceEthnicity,Middle Eastern,HoursComputer,1 - 4 hours,2.650139481025317,-68069.36148004187
RaceEthnicity,Middle Eastern,HoursComputer,Less than 1 hour,2.650139481025317,-48796.66640520805
RaceEthnicity,Middle Eastern,DevType,Database administrator,2.650139481025317,21430.608338027894
RaceEthnicity,Middle Eastern,DevType,Back-end developer,2.650139481025317,-4120.009646350167
RaceEthnicity,Middle Eastern,DevType,Mobile developer,2.650139481025317,-7277.416283040336
RaceEthnicity,Middle Eastern,DevType,Front-end developer,2.650139481025317,-2762.8826292066683
RaceEthnicity,Middle Eastern,DevType,Full-stack developer,2.650139481025317,9235.328717794606
RaceEthnicity,Middle Eastern,DevType,Designer,2.650139481025317,35645.50831611581
